referenceID,longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool,og_row_number
vbe35744,5.35808763,50.3015777,Rent,730,House,House,28192,5377,2004.0,,68.0,2.0,,False,,False,Immediately,Namur,Rue des Bergeronnettes,36.0,,325.0,,,,,1708
vbe35492,4.8731295,50.4450019,Rent,995,Appartment,GroundFloor,45012,5100,2024.0,New,95.0,2.0,1.0,True,5.0,False,,Namur,Rue Julie Dessy,10.0,,,112.0,,,,1709
vbe35621,4.513152,50.0784902,Rent,700,House,House,46350,5660,,,108.0,2.0,1.0,False,,False,,Namur,du Monument,34.0,,,,,False,,1710
vwd17853,4.6494162,50.5022602,Rent,650,Appartment,Flat,0,5190,,Fully renovated,36.0,1.0,1.0,,,,,Namur,rue Emile Matelart,118.0,,,,,,,1711
vbe35396,4.5430358,50.1958462,Rent,1100,House,Villa,44706,5600,,Normal,146.0,3.0,1.0,False,,False,From 01/08/2026,Namur,,,,,,,,,1712
vbe35248,5.010168,50.0988595,Rent,950,House,House,38377,5574,,New,130.0,3.0,1.0,False,,,Immediately,Namur,,,1.0,,,,,,1713
vbe35781,5.1008307,50.2956773,Rent,1000,Appartment,Flat,43738,5590,,,,2.0,,False,,True,From 01/09/2026,Namur,,,,,,,,,1714
vbe35174,4.745821,50.3465997,Rent,700,Appartment,Flat,45932,5640,2009.0,Normal,69.0,2.0,1.0,False,,False,Immediately,Namur,rue de Namur,5.0,,,9046.0,,,,1715
vbe33107,5.0640948,50.1566544,Rent,895,House,House,44866,5564,,Fully renovated,142.0,3.0,1.0,False,,False,Immediately,Namur,Rue de Focant,5.0,,,58267.0,,,,1716
vbe32728,4.60944,50.19129,Rent,500,House,House,44706,5600,,Normal,76.0,2.0,,False,,False,From 15/07/2026,Namur,,,,,,,,,1717
vbe33948,4.8691554,50.4681484,Rent,890,Appartment,GroundFloor,39289,5000,,Excellent,90.0,2.0,2.0,False,44.0,False,Immediately,Namur,Rue Dewez,45.0,,,27838.0,,,,1718
vbe33596,4.86762,50.42753,Rent,895,Appartment,Flat,40823,5100,,Normal,90.0,2.0,1.0,True,,False,Immediately,Namur,Chaussée de Dinant,786.0,1.0,,,,True,,1719
vbe33969,5.2441417,50.1582041,Rent,940,Appartment,Flat,42879,5580,,Fully renovated,101.0,2.0,2.0,,17.0,False,,Namur,Rue du Velodrome,16.0,,,,145.0,,,1720
vbe33476,4.8760877,50.5022173,Rent,1400,House,House,43248,5020,2018.0,Excellent,138.0,3.0,1.0,False,9.0,False,,Namur,,,,214.0,12241.0,100.0,,,1721
vbe33427,5.14925,50.34376,Rent,550,Appartment,Duplex,27348,5360,,Normal,50.0,1.0,,False,,False,From 01/07/2026,Namur,Rue Chestrée,2.0,,,,,False,,1722
vbe34488,4.8736772,50.469954,Rent,860,Appartment,Flat,45932,5000,2015.0,Excellent,93.0,2.0,1.0,True,,False,,Namur,Rue des Carrières,29.0,,,,,,,1723
vwd17826,5.0126582,49.9398752,Rent,640,Appartment,Flat,47324,5555,,Excellent,100.0,2.0,1.0,False,,,Immediately,Namur,rue de Bellefontaine,2.0,,,95.0,,,,1724
vbe34589,5.098207,50.48805,Rent,650,Appartment,Flat,27869,5300,,Normal,90.0,1.0,,False,,False,From 01/07/2026,Namur,Rue Janson,11.0,,,,,,,1725
vbe33702,4.914895,50.1511238,Rent,770,Appartment,Flat,38377,5570,2023.0,Excellent,84.0,2.0,1.0,False,,False,,Namur,,,2.0,,9471.0,,,,1726
vbe34870,4.9169434,50.2340362,Rent,700,Appartment,Flat,27202,5500,,Normal,73.0,1.0,1.0,,,,,Namur,,,,,13978.0,,,,1727
vbe34489,4.8588492,50.4460614,Rent,1100,Appartment,Flat,45932,5000,,Excellent,120.0,2.0,2.0,True,,False,Immediately,Namur,Avenue Félicien Rops,39.0,1.0,,,,,,1728
vwd17757,4.8699501,50.4673349,Rent,785,Appartment,Flat,0,5000,,Normal,55.0,2.0,1.0,,20.0,False,,Namur,Rue Delvaux,4.0,,,,,,,1729
vbe32932,4.81672,50.19776,Rent,800,House,House,38377,5540,,Excellent,92.0,2.0,1.0,False,,False,Immediately,Namur,,,,,26348.0,,,,1730
vbe33970,5.2210733,50.1542471,Rent,870,Appartment,Flat,42879,5580,2021.0,New,94.0,2.0,1.0,True,8.0,,,Namur,Rue Jacquet,81.0,,,,,,,1731
vbe34514,4.8727968,50.4631475,Rent,990,Appartment,Flat,39289,5000,,Normal,93.0,2.0,1.0,,,False,,Namur,Boulevard Isabelle Brunell,1.0,,,11358.0,,,,1732
vbe33597,4.4304388,50.2710178,Rent,650,Appartment,Flat,44706,5650,,Normal,76.0,2.0,,False,,False,From 01/09/2026,Namur,,,,,,,,,1733
vbe34570,4.8763361,50.4589856,Rent,950,Appartment,Flat,39289,5100,,Normal,91.0,2.0,1.0,True,,False,Immediately,Namur,Rue d'Enhaive,93.0,,,17923.0,,,,1734
vbe32504,4.86591,50.4627,Rent,750,Appartment,Flat,40823,5000,,Normal,50.0,1.0,,True,,False,From 01/07/2026,Namur,Rue des Echasseurs,6.0,,,,,False,,1735
vbe24302,4.57657,50.24851,Rent,1100,House,House,44706,5620,,Normal,120.0,3.0,1.0,False,,False,From 01/07/2026,Namur,,,1.0,,,,,,1736
vbe24879,4.6468567,50.2451448,Rent,820,House,House,42550,5620,,Normal,145.0,3.0,1.0,,20.0,False,,Namur,,,,106.0,74044.0,,,,1737
vbe32231,4.6468567,50.2451448,Rent,1050,House,House,37374,5620,,Excellent,85.0,2.0,1.0,False,,False,Immediately,Namur,,,,,17453.0,,,,1738
vbe21663,4.6468567,50.2451448,Rent,710,Appartment,Flat,47640,5620,,Excellent,70.0,1.0,1.0,,,,,Namur,,,,,,,,,1739
vbe21661,4.6468567,50.2451448,Rent,690,Appartment,FlatStudio,47640,5620,,Normal,,,1.0,,,,,Namur,,,,,30125.0,,,,1740
vbe32491,4.9835062,50.217297,Rent,500,House,Bungalow,42863,5561,,,31.0,1.0,1.0,,,True,Immediately,Namur,Parc du Belvédère,414.0,,,13428.0,,,,1741
vbe19721,5.109178,50.49293,Rent,840,Appartment,Flat,40927,5300,2021.0,,59.0,1.0,,False,,False,,Namur,Rue Arthur Charles,66.0,,,,,,,1742
vbe22470,4.9707285,49.8391587,Rent,780,House,House,46136,5550,,Excellent,175.0,3.0,1.0,False,12.0,False,,Namur,Rue Champ du Rôt,18.0,,370.0,64212.0,180.0,,False,1743
vbe32263,4.9443786,50.1271366,Rent,505,Appartment,Triplex,38377,5570,,Normal,85.0,2.0,1.0,False,,False,Immediately,Namur,,,,,24187.0,,,,1744
vbe17039,5.08213839,50.4990551,Rent,1200,House,House,40927,5300,,Normal,134.0,3.0,,False,,False,Immediately,Namur,Rue du Vigna,57.0,,,,,,,1745
vbe18082,4.5218479,50.0947687,Rent,1000,House,House,38324,5660,,,,3.0,1.0,False,,False,,Namur,,,1.0,,,,,,1746
vbe19008,4.91471,50.25517,Rent,1000,Appartment,Flat,42790,5500,,Excellent,90.0,2.0,1.0,False,8.0,False,From 01/03/2026,Namur,Rue Georges Cousot,5.0,,,,,False,,1747
vbe18718,4.660201,50.61033005,Rent,725,Appartment,Flat,45171,5030,,Normal,55.0,1.0,1.0,False,,False,Immediately,Namur,Grand'Rue,18.0,,,,,,,1748
vbe32235,4.8607648,50.4632125,Rent,1400,Appartment,Flat,38100,5000,,Fully renovated,97.0,3.0,2.0,True,,True,,Namur,Rue Joseph Saintraint,14.0,,,,,,,1749
vbe22521,4.6468567,50.2451448,Rent,950,Appartment,Flat,47640,5620,,Excellent,128.0,2.0,,,,,,Namur,,,,,23311.0,,,,1750
vbe08268,4.6468567,50.2451448,Rent,790,Appartment,Flat,42550,5620,,Fully renovated,61.0,1.0,1.0,False,,False,,Namur,,,,,,,False,,1751
vbe20047,5.08585475,50.49844375,Rent,950,Appartment,Flat,46290,5300,2026.0,,65.0,2.0,,False,11.0,False,Immediately,Namur,Rue du Vigna,59.0,,,,,,,1753
vbe17827,4.496289,50.05236,Rent,700,House,House,38324,5660,,,85.0,2.0,,False,,False,,Namur,Rue de la Ville,8.0,,,,,,,1754
vbe16361,4.8628775,50.4526663,Rent,1290,Appartment,Flat,33838,5100,2004.0,Excellent,92.0,2.0,2.0,True,3.0,False,,Namur,bd de meuse,84.0,,,14084.0,,,False,1755
vbe31884,4.8679841,50.4673663,Rent,1580,Appartment,Flat,38611,5000,,,108.0,4.0,1.0,False,,True,,Namur,Rue Rogier,54.0,,,13819.0,,,,1756
vbe31294,4.8641386,50.4501581,Rent,1300,House,House,45932,5100,,Fully renovated,150.0,3.0,2.0,False,,,,Namur,Rue de Francquen,75.0,,,37371.0,100.0,,,1757
vbc24696,4.490106,50.05537,Rent,800,Appartment,Flat,38324,5660,,,120.0,3.0,,False,,False,Negotiable,Namur,Avenue de la Libération,23.0,,,,,,,1758
vbc94689,4.6468567,50.2451448,Rent,610,Appartment,Flat,47640,5620,,Excellent,66.0,1.0,1.0,,,,,Namur,,,,,46112.0,,,,1759
vbe31844,4.610762,50.4323238,Rent,780,Appartment,Flat,44166,5060,1950.0,Excellent,63.0,1.0,,False,,False,Immediately,Namur,Rue de la station,8.0,,,13158.0,,,,1760
vbe32046,4.8764822,50.4615618,Rent,850,Appartment,Flat,45932,5100,,Excellent,70.0,1.0,1.0,True,10.0,False,,Namur,Rue du Pont des Ardennes,14.0,,,16066.0,,,True,1761
vbd76666,5.1034444,50.2964359,Rent,690,Appartment,Flat,45753,5590,,Excellent,65.0,1.0,1.0,True,,,,Namur,Rue du Condroz,26.0,,,31547.0,,,False,1762
vbe31865,4.6926415,50.5615029,Rent,465,Appartment,Flat,38611,5030,,,70.0,8.0,,False,,True,Immediately,Namur,Rue du Moulin,16.0,,,14548.0,,,,1763
vwd17736,4.8526846,50.4630398,Rent,790,Appartment,Flat,0,5000,,Fully renovated,45.0,1.0,1.0,,,,,Namur,avenue Reine Astrid,71.0,,,,,,,1764
vbe31296,4.8429665,50.457073,Rent,950,Appartment,Duplex,45932,5000,,Excellent,80.0,2.0,2.0,False,,False,,Namur,Rue des Hayettes,19.0,,,19839.0,,,,1765
vbe31879,4.87695,50.46137,Rent,1050,Appartment,Flat,40823,5100,,Normal,95.0,2.0,1.0,False,,False,Immediately,Namur,Avenue Prince de Liège,1.0,,,,,False,,1766
vbe31868,4.8626076,50.4633305,Rent,550,Appartment,Duplex,38611,5000,,Excellent,118.0,4.0,4.0,False,,True,,Namur,Rue Fumal,6.0,,,7214.0,,,,1767
vbd97440,4.7407,50.34597,Rent,750,Appartment,Duplex,44706,5640,,Normal,98.0,2.0,1.0,True,,False,Immediately,Namur,,,,,,,,,1768
vbe31880,5.10181,50.29469,Rent,690,Appartment,Flat,27348,5590,,Normal,56.0,1.0,1.0,False,,False,Immediately,Namur,Rempart des Béguines,6.0,,,,,False,,1769
vbe31881,4.8974,50.30395,Rent,750,House,House,42790,5530,,To be renovated,65.0,2.0,1.0,False,,False,From 15/07/2026,Namur,Rue du Clos des Manoyes,29.0,,,,135.0,False,,1770
vbd17544,4.6468567,50.2451448,Rent,750,Appartment,Flat,47640,5620,,Normal,75.0,1.0,1.0,,,,,Namur,,,,,8889.0,,,,1771
vbe01585,4.8664846,50.4631958,Rent,725,Appartment,FlatStudio,40213,5000,2023.0,New,48.0,,,False,,False,From 07/06/2026,Namur,Rue de la Monnaie,14.0,,,,,,,1772
vbe31295,4.8662316,50.467218,Rent,750,Appartment,Flat,45932,5000,,Excellent,40.0,1.0,1.0,False,,False,,Namur,Rue des Dames Blanches,42.0,,,4890.0,,,,1773
vbe31551,4.8626865,50.467898,Rent,1400,Appartment,Duplex,39289,5000,,Normal,,4.0,2.0,,,True,Immediately,Namur,Rue Godefroid,62.0,,,30739.0,,,,1774
vbe30226,4.8656414,50.4673669,Rent,750,Appartment,Flat,27315,5000,,,60.0,1.0,1.0,False,,False,From 01/09/2026,Namur,Rue Moncrabeau,5.0,,,,,,,1775
vbe29095,5.1075918,50.2923019,Rent,850,Appartment,Flat,44866,5590,2010.0,Normal,99.0,2.0,1.0,False,,False,,Namur,Rue du Tienne à la Justice,6.0,,,17813.0,,,,1776
vbe30228,4.86343,50.46749,Rent,550,Appartment,FlatStudio,27315,5000,,,27.0,,,False,,False,From 01/09/2026,Namur,Rue des Carmes,77.0,,,,,,,1777
vbe30397,4.8635598,50.4656062,Rent,690,Appartment,Flat,39289,5000,,Normal,85.0,1.0,1.0,False,2.0,False,Immediately,Namur,Rue des Carmes,11.0,,,15803.0,,,,1778
vbe30614,5.09039488,50.50047669,Rent,739,Appartment,Flat,40927,5300,2008.0,,128.0,2.0,1.0,False,,False,Immediately,Namur,Rue des Martyrs,39.0,,,,,,,1779
vbe29097,4.490106,50.05537,Rent,630,Appartment,Flat,38324,5660,,,50.0,1.0,1.0,False,,False,Immediately,Namur,Avenue de la Libération,23.0,,,,,,,1780
vbe29106,4.874146,50.445437,Rent,990,Appartment,Flat,38611,5100,2020.0,Excellent,81.0,2.0,1.0,True,9.0,,,Namur,Rue de Sedent,42.0,,,5847.0,,,,1781
vbe29085,4.9059609,50.1003926,Rent,690,Appartment,Flat,38377,5570,,Excellent,84.0,2.0,1.0,False,,False,Immediately,Namur,,,,,25866.0,,,,1782
vbe29038,4.871877,50.4563673,Rent,950,Appartment,Flat,33293,5100,,Normal,81.0,2.0,1.0,True,6.0,False,From 01/08/2026,Namur,,,1.0,,,,,,1783
vbe28710,4.8534008,50.469601,Rent,575,Appartment,FlatStudio,27843,5000,,Excellent,30.0,0.0,1.0,,,False,,Namur,Rue de l'Armée Grouchy,23.0,,,17843.0,,,,1784
vbe29167,5.1800257,50.1351982,Rent,1425,House,House,42873,5580,2000.0,Excellent,180.0,4.0,2.0,False,50.0,False,,Namur,Rue du Beau Séjour,20.0,2.0,1000.0,72078.0,800.0,,,1785
vbe29886,4.9050011,50.4516025,Rent,1350,House,House,43248,5101,1976.0,Fully renovated,105.0,3.0,1.0,False,16.0,False,,Namur,,,1.0,1143.0,43392.0,900.0,,,1786
vbe31097,4.8633928,50.4644398,Rent,600,Appartment,FlatStudio,27315,5000,,,28.0,,1.0,True,,False,From 01/09/2026,Namur,Rue Basse Marcelle,15.0,,,,,,,1787
vbe29168,5.120729,50.2097015,Rent,700,Appartment,Duplex,42873,5580,,Fully renovated,60.0,2.0,1.0,False,,False,,Namur,Route de Givet,68.0,,,7759.0,,,,1788
vbe29105,4.8718068,50.4674593,Rent,1075,Appartment,Flat,43248,5000,2023.0,New,88.0,2.0,1.0,True,18.0,False,,Namur,,,,,,13.0,,,1789
vbe31131,4.9169434,50.2340362,Rent,600,Appartment,FlatStudio,43738,5500,,Fully renovated,,,,False,,False,Immediately,Namur,,,,,,,,,1790
vbe30299,4.8664846,50.4631958,Rent,1100,Appartment,Flat,40213,5000,2023.0,New,124.0,2.0,1.0,False,,False,From 28/04/2026,Namur,Rue de la Monnaie,14.0,,,,,,,1791
vbe30227,4.8669033,50.4623421,Rent,550,Appartment,FlatStudio,27315,5000,,,25.0,1.0,1.0,False,,False,From 01/09/2026,Namur,Rue des Brasseurs,28.0,,,,,,,1792
vbe29083,4.9059609,50.1003926,Rent,800,Appartment,Flat,38377,5570,,New,84.0,2.0,1.0,False,,False,Immediately,Namur,,,,,5991.0,,,,1793
vbe29341,4.871877,50.4563673,Rent,870,Appartment,Flat,43248,5100,1976.0,Excellent,54.0,2.0,1.0,True,5.0,False,Immediately,Namur,,,,,9850.0,,,,1794
vbe27513,4.8718068,50.4674593,Rent,850,Appartment,Flat,45909,5000,,Normal,54.0,1.0,1.0,False,,,Immediately,Namur,,,,,4794.0,,,False,1795
vbe27390,5.0939429,50.2882805,Rent,1250,House,House,44866,5590,,Normal,129.0,3.0,1.0,False,27.0,,,Namur,Avenue du Roi Albert,76.0,,,42337.0,65.0,,False,1796
vwd17627,5.0104319,50.184603,Rent,600,House,House,0,5560,,Normal,65.0,1.0,1.0,False,30.0,,From 15/08/2026,Namur,Rue de la grêle,31.0,,,,,,False,1797
vbe28200,4.6942414,50.3941174,Rent,980,Appartment,Flat,42879,5070,,New,106.0,2.0,2.0,True,28.0,False,On contract,Namur,"Albert,",1.0,,,,96.0,,False,1798
vbe26183,4.8116024,50.4558846,Rent,870,Appartment,Duplex,44866,5020,,Fully renovated,80.0,2.0,1.0,False,2.0,False,,Namur,Rue Joseph Arnould,6.0,,,13284.0,,,False,1799
vbe27171,4.87012044,50.42591379,Rent,1400,Appartment,Flat,43738,5100,,,146.0,3.0,1.0,True,,False,Immediately,Namur,Chaussée de Dinant,1451.0,,,,,,,1800
vwd17619,5.4564652,49.7100157,Rent,900,Appartment,Flat,0,6813,1992.0,Excellent,100.0,3.0,1.0,,100.0,,,Luxembourg,Rue Sainte-Anne,1.0,,,,120.0,,,1801
vbe28356,4.8659682,50.4731082,Rent,900,Appartment,Flat,45932,5000,2005.0,Excellent,98.0,2.0,1.0,True,,False,,Namur,Rue de Bomel,96.0,,,9810.0,,,False,1802
vbe27121,4.8658615,50.4630822,Rent,720,Appartment,Flat,27315,5000,,,38.0,1.0,,False,,False,From 01/09/2026,Namur,Rue des Fripiers,1.0,,,,,,,1803
vbe27621,4.8178706,50.4607635,Rent,2300,House,House,27315,5020,,,269.0,5.0,,False,,False,Immediately,Namur,Rue Philippe Deponty,16.0,,,,,,,1804
vbe28043,5.109178,50.49293,Rent,800,Appartment,Flat,40927,5300,2021.0,,57.0,1.0,,True,8.0,False,,Namur,Rue Arthur Charles,86.0,,,,,,,1805
vbe28049,4.9798922,50.1694226,Rent,930,House,House,38377,5560,,Normal,192.0,3.0,1.0,False,,False,Immediately,Namur,,,1.0,,50135.0,,,False,1806
vbe26924,5.07821187,50.4955698,Rent,681,Appartment,Flat,40927,5300,,,70.0,2.0,,False,19.0,False,Immediately,Namur,Rue du Château,17.0,,,,,,,1807
vbe28287,5.09664853,50.4834568,Rent,1200,House,House,46290,5300,,,113.0,3.0,1.0,False,,False,Immediately,Namur,Rue des Echavées,19.0,1.0,,,,,,1808
vbe28434,4.9512282,49.9561766,Rent,1150,House,House,47316,5575,2022.0,Excellent,160.0,3.0,1.0,False,20.0,False,,Namur,Rue d'Houdremont,41.0,1.0,1000.0,16584.0,600.0,,False,1809
vbe28691,4.846162,50.46162,Rent,1350,Appartment,Flat,38584,5000,2024.0,New,102.0,3.0,1.0,True,12.0,False,From 01/08/2026,Namur,Rue Julien Colson,30.0,,,,,,,1810
vbe28066,4.4304388,50.2710178,Rent,650,Appartment,Flat,44706,5650,,Normal,82.0,1.0,,True,,False,From 01/09/2026,Namur,,,,,,,,,1811
vbe28151,5.1034475,50.5002548,Rent,945,Appartment,Flat,46455,5300,2018.0,Normal,97.0,2.0,1.0,False,,False,,Namur,Rue des Tulipes,24.0,,,6378.0,,,,1812
vbe27552,4.8674002,50.3756621,Rent,750,Appartment,Flat,43248,5170,1975.0,Normal,43.0,1.0,1.0,True,14.0,False,Immediately,Namur,,,,,17442.0,,,False,1813
vbe25936,4.8594482,50.4671722,Rent,530,Appartment,FlatStudio,45932,5000,,Normal,,1.0,1.0,,,,,Namur,Rue de Bruxelles,104.0,,,4167.0,,,,1814
vbe22336,4.4968074,50.312184,Rent,1200,Appartment,Duplex,45869,5651,2024.0,Excellent,114.0,3.0,1.0,False,11.0,,Immediately,Namur,Rue du centre,44.0,,,5351.0,,,False,1815
vbe24870,5.0986276,50.296457,Rent,825,House,House,44866,5590,,Normal,75.0,2.0,1.0,False,,False,Immediately,Namur,Rue Walter Soeur,8.0,,,38523.0,,,False,1816
vbe24111,4.9177372,50.2519519,Rent,750,Appartment,Duplex,42863,5500,,Fully renovated,120.0,2.0,1.0,False,,False,Immediately,Namur,Rue Alexandre Daoust,55.0,,,14830.0,,,,1817
vbe25277,4.91597,50.24523,Rent,820,House,Chalet,42790,5500,,Normal,50.0,2.0,1.0,False,20.0,False,From 01/07/2026,Namur,Matadi,9.0,,,,,False,,1818
vbe25731,4.603259,50.528452,Rent,950,Appartment,Flat,39860,5140,2021.0,New,72.0,2.0,1.0,False,8.0,False,From 01/07/2026,Namur,,,,,,,,,1819
vbe22177,4.8718068,50.4674593,Rent,1000,Appartment,Flat,33293,5000,2024.0,New,92.0,2.0,1.0,True,8.0,False,From 01/06/2026,Namur,,,,,,,,,1820
vbe24878,4.7797283,50.4863592,Rent,2000,Appartment,Triplex,27315,5020,,,147.0,3.0,,False,,True,Immediately,Namur,Clos Vicomtesse de Baré,6.0,,,,,,,1822
vbe24098,4.8631002,50.4681891,Rent,1029,Appartment,Duplex,38100,5000,,,100.0,2.0,1.0,True,8.0,False,,Namur,Place de la Station,9.0,,,15307.0,,,,1823
vbe25659,5.1008307,50.2956773,Rent,770,Appartment,Flat,43738,5590,,,72.0,1.0,,True,,False,From 01/08/2026,Namur,,,,,,,,,1824
vbe25463,4.695079,50.4538876,Rent,725,Appartment,Flat,27843,5190,,,71.0,2.0,,,,,Immediately,Namur,rue de la Station,152.0,,,24967.0,,,,1825
vbe23397,4.6468567,50.2451448,Rent,1050,House,House,37374,5620,,Excellent,87.0,2.0,1.0,False,,False,Immediately,Namur,,,,,16675.0,,,False,1826
vbe22663,5.1724517,50.3556258,Rent,670,Appartment,Flat,44866,5360,,Normal,79.0,1.0,,False,,True,Immediately,Namur,Chaussée de Liège,112.0,,,22775.0,,,False,1827
vbe25604,4.84473,50.4618675,Rent,480,Appartment,FlatStudio,42873,5000,,Normal,,1.0,1.0,True,,True,,Namur,Rue du Belvédère,41.0,,,241618.0,,,False,1828
vbe24872,4.5913008,50.4611364,Rent,575,Appartment,Flat,28138,5060,,,54.0,1.0,1.0,,,,,Namur,Rue du Wainage,94.0,,,35487.0,,,,1829
vbe24141,5.095919,50.48366,Rent,1150,Appartment,Flat,27869,5300,2023.0,Normal,120.0,3.0,1.0,True,22.0,False,From 01/08/2026,Namur,Rue d'Hermy,30.0,,,,,,,1830
vbe23344,4.862353,50.4659165,Rent,740,Appartment,Flat,39289,5000,,Normal,59.0,1.0,1.0,True,,False,Immediately,Namur,Godefroid,1.0,,,12376.0,,,,1831
vbe22157,4.8718068,50.4674593,Rent,985,Appartment,Flat,43248,5000,,Normal,86.0,2.0,1.0,True,8.0,False,Immediately,Namur,,,1.0,,11496.0,,,False,1832
vbe23954,5.0922322,50.3453749,Rent,1100,Appartment,Flat,43738,5360,,,100.0,3.0,1.0,False,,False,Immediately,Namur,,,,,,,,,1833
vbe25298,4.9059609,50.1003926,Rent,1150,Appartment,Flat,38377,5570,,New,,3.0,1.0,False,,False,Immediately,Namur,,,,,,,,False,1834
vbe15700,5.1008307,50.2956773,Rent,850,Appartment,Flat,43738,5590,,Fully renovated,108.0,2.0,,True,,False,Immediately,Namur,,,,,,,,,1835
vbe14740,4.9169434,50.2340362,Rent,600,Appartment,Flat,43738,5500,,Fully renovated,51.0,1.0,,False,,False,Immediately,Namur,,,,,,,,,1836
vbe21769,4.8718068,50.4674593,Rent,1200,Appartment,Duplex,43248,5000,,Excellent,75.0,3.0,3.0,False,,False,,Namur,,,,,8619.0,,,False,1837
vwd17502,4.9057225,50.4498397,Rent,1845,House,Villa,0,5101,1970.0,Fully renovated,250.0,4.0,3.0,,70.0,,,Namur,HAYMONT,5.0,,,,998.0,,,1838
vbe11511,4.8623184,50.4670514,Rent,750,Appartment,Flat,39289,5000,,Normal,77.0,1.0,1.0,True,,False,,Namur,Rue Godefroid,25.0,,,10576.0,,,,1839
vwd16668,4.6904065,50.5682995,Rent,570,Appartment,FlatStudio,39172,5030,,Excellent,35.0,1.0,1.0,True,5.0,False,Immediately,Namur,Chaussée de Charleroi,24.0,,,8714.0,,,False,1840
vwd17420,4.84228,50.5203636,Rent,1200,House,Villa,39172,5080,,Excellent,100.0,3.0,1.0,False,,,From 15/06/2026,Namur,Cahiet,1.0,,,78736.0,380.0,,False,1841
vbe14741,4.8718068,50.4674593,Rent,1400,House,House,33293,5000,,Normal,160.0,3.0,2.0,False,20.0,False,From 01/06/2026,Namur,,,,400.0,,400.0,,,1842
vbe15419,4.8718068,50.4674593,Rent,660,Appartment,Flat,38584,5000,,Normal,53.0,1.0,,False,,False,,Namur,,,,,,,,,1843
vbe14831,4.8364342,50.4724985,Rent,600,Appartment,Flat,28683,5002,,Excellent,175.0,,,False,18.0,,,Namur,Chaussée de Waterloo,378.0,,,,,,,1844
vbd82439,4.8642206,50.4548764,Rent,1125,Appartment,Flat,39289,5100,,Normal,117.0,3.0,1.0,True,10.0,False,Immediately,Namur,Boulevard de la Meuse,44.0,12.0,,18394.0,,,,1845
vbe21873,4.6946544,50.5687852,Rent,820,Appartment,Flat,41004,5030,,,81.0,2.0,1.0,False,,False,,Namur,Rue de la Sucrerie,4.0,,,7630.0,,,False,1846
vwd17483,4.8704107,50.4664625,Rent,720,Appartment,FlatStudio,0,5000,,Excellent,28.0,0.0,,,,,,Namur,Pepin,56.0,,,,,,,1847
vbe19390,4.88942855,50.26055485,Rent,1900,House,House,46469,5560,,,364.0,5.0,3.0,False,100.0,True,Immediately,Namur,Chaussée Romaine,11.0,,2359.0,,2000.0,,,1848
vbe22007,5.19225,50.25184,Rent,925,House,House,27348,5590,,Excellent,120.0,3.0,1.0,False,,False,From 01/06/2026,Namur,Rue de Pessoux,49.0,,,,,False,,1850
vbe21681,4.73967476,50.47906817,Rent,850,Appartment,Flat,33575,5620,,,75.0,2.0,,False,6.0,False,From 01/07/2026,Namur,Rue du Hierdau,8.0,,,,,,,1851
vwd17525,4.844938,50.4839827,Rent,1250,House,House,39172,5003,,Excellent,102.0,3.0,1.0,False,10.0,False,Immediately,Namur,Rue du centre,1.0,,,83589.0,450.0,,False,1852
vbe18986,4.56593,50.27498,Rent,800,Appartment,Flat,44706,5621,,New,99.0,3.0,1.0,False,,False,From 01/07/2026,Namur,,,,,,,,,1853
vbe20043,5.1006425,50.29176418,Rent,950,Appartment,Flat,46290,5590,2026.0,New,72.0,2.0,,True,,False,Immediately,Namur,Rue Edouard Dinot,18.0,,,,,,,1854
vwd17295,4.6904136,50.5682949,Rent,725,Appartment,Flat,39172,5030,,Excellent,49.0,1.0,1.0,True,10.0,True,Immediately,Namur,Chaussée de Charleroi,24.0,,,12203.0,,,False,1855
vbe09318,4.91755,50.2533,Rent,820,Appartment,Duplex,42790,5500,,Excellent,83.0,2.0,1.0,False,,False,From 01/07/2026,Namur,Rue Alexandre Daoust,54.0,,,,,False,,1856
vbe05859,4.8731295,50.4450019,Rent,1150,Appartment,Flat,45012,5100,2023.0,New,124.0,3.0,2.0,True,6.0,False,,Namur,Rue Julie Dessy,10.0,,,8168.0,,,False,1857
vbe14736,4.9169434,50.2340362,Rent,750,Appartment,Flat,43738,5500,,,69.0,1.0,,True,6.0,False,Immediately,Namur,,,,,,,,,1858
vbe09194,4.8718068,50.4674593,Rent,2500,House,House,43248,5000,,Excellent,319.0,5.0,3.0,False,40.0,False,Immediately,Namur,,,,9678.0,77310.0,1650.0,,False,1859
vbd88865,4.86817,50.45799,Rent,899,Appartment,Flat,40823,5100,,Normal,90.0,2.0,1.0,False,,False,From 02/03/2026,Namur,Impasse de l'Amigo,23.0,,,,,False,,1860
vbe14727,4.7016542,50.5742906,Rent,980,Appartment,Flat,44166,5030,2011.0,Normal,75.0,2.0,1.0,True,,False,,Namur,,,,,8198.0,,True,False,1861
vbe05860,4.8731295,50.4450019,Rent,995,Appartment,Flat,45012,5100,2023.0,New,103.0,2.0,1.0,True,10.0,False,,Namur,Rue Julie Dessy,10.0,,,7519.0,,,False,1862
