referenceID,longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool,og_row_number
rbw26312,3.1187643,50.9495761,Sale,298000,House,House,39147,8800,1964.0,,211.0,3.0,1.0,False,55.0,,,West vlaanderen,Désiré Mergaertstraat,36.0,1.0,233.0,,,False,,12318
rbw26201,3.4241506,50.8811498,Sale,249000,House,House,47430,8790,1900.0,To be renovated,160.0,3.0,1.0,False,,False,Immediately,West vlaanderen,Henri Lebbestraat,70.0,2.0,842.0,,,,,12319
rbw26283,2.6312585,51.1188764,Sale,190000,Appartment,Flat,38276,8670,,,63.0,2.0,1.0,False,,True,On contract,West vlaanderen,Middelkerkestraat,14.0,,,,,False,,12320
rbw26289,2.951031,50.977169,Sale,229000,Appartment,Flat,47451,8650,2008.0,,86.0,2.0,,False,,,,West vlaanderen,Markt,12.0,,,,,False,,12321
rbw26191,3.446975,50.9502,Sale,629000,House,House,42470,8720,1980.0,Normal,277.0,4.0,,False,,False,Negotiable,West vlaanderen,Deinzestraat,137.0,2.0,2604.0,,,,,12322
rbw26018,3.12337,50.94466,Sale,288000,House,House,30482,8800,,,140.0,3.0,,,,,,West vlaanderen,Gitsestraat,545.0,,230.0,,,,,12323
rbw26021,3.12337,50.94466,Sale,203773,House,House,30482,8800,,New,76.0,1.0,,,,,,West vlaanderen,Simonne Brugghestraat,26.0,,431.0,,,,,12324
rbw26163,2.6320065,51.1190622,Sale,235000,Appartment,Flat,32637,8670,1998.0,Normal,62.0,1.0,1.0,True,,False,,West vlaanderen,Koninklijke Baan,190.0,,,,,,,12326
rbw26108,3.3169487,50.9177952,Sale,465000,House,House,40075,8780,2021.0,Normal,210.0,5.0,2.0,False,,,,West vlaanderen,Tempeliersstraat,2.0,,433.0,,350.0,,,12328
rbw26019,3.12337,50.94466,Sale,197891,House,House,30482,8800,,,75.0,1.0,,,,,,West vlaanderen,Simonne Brugghestraat,26.0,,,,,,,12329
rbw26089,3.1217246,50.811334,Sale,175000,House,House,43419,8930,1874.0,,118.0,2.0,1.0,False,,,On contract,West vlaanderen,Bruggestraat,473.0,,201.0,,,False,,12330
rwc42830,3.0330232,50.7773447,Sale,195000,House,House,40521,8940,,Fully renovated,142.0,4.0,1.0,False,,,On contract,West vlaanderen,Briekhoekstraat,51.0,,223.0,,,,,12331
rbw26161,2.6195263,51.1144268,Sale,469000,Appartment,Penthouse,40529,8670,,Fully renovated,85.0,2.0,1.0,True,,,,West vlaanderen,Koninginnelaan,64.0,,,,,,,12333
rwc42833,3.2608089,51.2030275,Sale,349000,House,House,43088,8310,1970.0,Normal,216.0,3.0,1.0,,25.0,,On contract,West vlaanderen,Antonis de Rooverestraat,14.0,,581.0,,437.0,,,12334
rbw26149,3.1585897,50.9869543,Sale,489000,House,House,42653,8800,2018.0,Excellent,119.0,3.0,1.0,False,40.0,False,,West vlaanderen,Hazelstraat,49.0,1.0,552.0,,,,,12335
rbw26125,2.9097839,51.2263593,Sale,129000,Appartment,Flat,48962,8400,2009.0,Excellent,52.0,2.0,1.0,True,2.0,True,On contract,West vlaanderen,Torhoutsesteenweg,36.0,,,,,,,12336
rbw26126,3.1175347,50.9423193,Sale,249000,Appartment,Flat,48962,8800,2016.0,Normal,91.0,2.0,1.0,True,6.0,False,On contract,West vlaanderen,Molenstraat,42.0,,,50.0,,True,,12337
rbw26037,2.7036541,51.1057264,Sale,525000,House,House,42993,8670,1969.0,Excellent,250.0,5.0,1.0,,,,,West vlaanderen,Oude Zeedijkstraat,1.0,1.0,469.0,,,,,12338
rbw26119,3.2901147,51.3504014,Sale,1170000,Appartment,Flat,32719,8300,2012.0,Normal,127.0,3.0,3.0,True,35.0,True,On contract,West vlaanderen,Duinviooltjesstraat,35.0,,,72.0,,,,12340
rbw26174,2.9190149,51.2291015,Sale,175000,Appartment,FlatStudio,46627,8400,1918.0,Normal,50.0,0.0,1.0,False,,False,On contract,West vlaanderen,Christinastraat,121.0,,,,,,,12341
rbw26147,3.1252334,50.9468374,Sale,199500,Appartment,Flat,47432,8800,2018.0,Normal,73.0,1.0,1.0,True,14.0,False,On contract,West vlaanderen,Henri Horriestraat,15.0,1.0,,,,,,12342
rbw25606,2.6214955,51.0997949,Sale,945000,House,House,42653,8670,2026.0,New,214.0,3.0,3.0,False,40.0,False,,West vlaanderen,Berglaan,26.0,,378.0,,270.0,,,12343
rbw25656,2.9220232,50.8381798,Sale,375000,House,House,47530,8902,1987.0,Excellent,196.0,3.0,1.0,,,,,West vlaanderen,Maaldestedestraat,18.0,1.0,600.0,,,,,12344
rbw25725,3.0326091,51.1024171,Sale,320000,House,House,42365,8480,1941.0,To be renovated,412.0,5.0,1.0,,,,,West vlaanderen,Zuidstraat,16.0,1.0,1697.0,,,,,12345
rbw25735,3.261644,51.157762,Sale,219800,Appartment,Duplex,45333,8020,1918.0,Normal,99.0,1.0,1.0,,,False,On contract,West vlaanderen,Patersonstraat,92.0,,,,,,,12346
rbw25629,3.0888364,51.0696903,Sale,278000,House,House,42653,8820,,Normal,152.0,3.0,1.0,False,50.0,False,,West vlaanderen,Oostendestraat,181.0,1.0,306.0,,175.0,,,12347
rbw25685,3.1973048,51.0977833,Sale,598800,House,Villa,45333,8020,1957.0,Normal,274.0,4.0,3.0,,,False,On contract,West vlaanderen,Sijslostraat,59.0,,2345.0,,2200.0,,,12348
rbw26001,3.26764,50.99497,Sale,370775,House,House,30482,8740,,New,146.0,3.0,,,,,,West vlaanderen,Koffiestraat,3.0,,225.0,,,,,12349
rbw25646,3.2728563,51.1911801,Sale,348800,House,House,45333,8310,1965.0,Normal,166.0,3.0,1.0,,,,,West vlaanderen,Kerklaan,21.0,,297.0,,110.0,,,12350
rbw25657,3.2815752,51.2225183,Sale,525000,House,House,38145,8310,,,190.0,3.0,1.0,,,,,West vlaanderen,Wagenaarstraat,6.0,,600.0,,,,,12351
rbw26002,3.26764,50.99497,Sale,337981,House,House,30482,8740,,New,137.0,3.0,,,,,,West vlaanderen,Koffiestraat,3.0,,166.0,,,,,12353
rbw25619,3.4078513,50.8662665,Sale,398000,House,House,46621,8790,2011.0,Normal,182.0,4.0,2.0,,,,On contract,West vlaanderen,Erasmuslaan,20.0,,435.0,,,,,12354
rbw25620,2.8656725,51.0292573,Sale,235000,House,House,45557,8600,,Normal,147.0,3.0,1.0,,,,,West vlaanderen,Tuinwijk,71.0,1.0,425.0,,,,,12355
rbw25630,3.2015956,50.9058078,Sale,285000,House,House,42653,8870,1958.0,Normal,120.0,3.0,1.0,False,20.0,False,,West vlaanderen,Negenhoekstraat,15.0,,241.0,,150.0,,,12356
rbw25734,3.2083262,51.2149348,Sale,279800,Appartment,Flat,45333,8000,1973.0,Normal,100.0,2.0,1.0,True,,False,On contract,West vlaanderen,Leopold I laan,94.0,,,,,,,12357
rbw25738,3.2049797,51.2126585,Sale,290000,Appartment,Duplex,45333,8000,1980.0,Normal,109.0,3.0,1.0,True,,False,Negotiable,West vlaanderen,Bevrijdingslaan,8.0,,,,,,,12358
rbw25983,3.0259887,51.1315697,Sale,188000,House,Bungalow,28825,8480,,Excellent,,2.0,1.0,,,,,West vlaanderen,Sint-Sebastiaansstraat,32.0,,363.0,,,,,12359
rbw25624,3.2873927,50.9471599,Sale,220000,House,House,40075,8760,,Fully renovated,175.0,3.0,1.0,False,19.0,,,West vlaanderen,Steenstraat,2.0,,105.0,,,,,12360
rbw25998,3.26764,50.99497,Sale,396799,House,House,30482,8740,,New,146.0,3.0,,,,,,West vlaanderen,Koffiestraat,3.0,,315.0,,,,,12361
rwc42827,3.3751737,50.8587561,Sale,365000,House,House,0,8540,1951.0,Fully renovated,127.0,3.0,1.0,,18.0,,,West vlaanderen,Waregemstraat,389.0,,,,190.0,,,12362
rbw25455,3.3124306,50.855555,Sale,456700,House,House,47432,8530,2025.0,New,156.0,3.0,1.0,False,13.0,False,On contract,West vlaanderen,Ballingenweg,6.0,1.0,288.0,,82.0,,,12363
rbw25577,2.8209697,50.7474716,Sale,145000,House,House,0,8950,,To be renovated,127.0,2.0,1.0,,,,On contract,West vlaanderen,Dranouterstraat,31.0,,900.0,,,,,12364
rbw25451,3.3125602,50.8554503,Sale,407200,House,House,47432,8530,2025.0,New,159.0,3.0,1.0,False,13.0,False,On contract,West vlaanderen,Ballingenweg,2.0,1.0,181.0,,52.0,,,12365
rbw25435,2.9223132,51.2293056,Sale,349000,Appartment,Flat,45557,8400,,,98.0,2.0,,,,,,West vlaanderen,Sint-Petrus-en-Paulusplein,7.0,,,,,,,12366
rbw25454,3.3021599,50.8502568,Sale,224500,Appartment,Flat,47432,8530,1999.0,Normal,99.0,2.0,1.0,True,,False,On contract,West vlaanderen,Kortrijksesteenweg,70.0,1.0,,,,,,12367
rbw25571,2.882676,51.2179222,Sale,235000,Appartment,Flat,45557,8400,,,38.0,1.0,,,3.0,,,West vlaanderen,Zeedijk,161.0,,,,,,,12368
rbw25570,3.2003198,51.2047078,Sale,330000,House,House,31633,8200,1951.0,,171.0,4.0,,False,,,,West vlaanderen,Legeweg,137.0,1.0,236.0,,,False,,12369
rbw25457,2.9119253,50.9934255,Sale,428000,House,House,42653,8650,,Normal,250.0,4.0,1.0,False,56.0,False,,West vlaanderen,Centiemhoekstraat,1.0,,1040.0,,500.0,,,12370
rbw25469,2.602009,51.07305,Sale,359000,House,House,40123,8660,,Normal,139.0,3.0,2.0,False,17.0,False,Immediately,West vlaanderen,Emmaweg,39.0,1.0,151.0,,,,,12371
rbw25472,3.2113666,51.1746869,Sale,484800,House,House,45333,8200,1985.0,Normal,280.0,4.0,1.0,,,,On contract,West vlaanderen,Kortebrugge,27.0,,750.0,,300.0,,,12372
rbw25461,3.2534179,50.8321945,Sale,219000,House,House,30632,8500,,,125.0,4.0,1.0,,,,,West vlaanderen,Moorseelsestraat,10.0,,80.0,,,,,12373
rbw25446,3.24202,50.83835,Sale,355000,House,House,47432,8501,1981.0,Normal,189.0,4.0,2.0,False,,False,On contract,West vlaanderen,Warande,133.0,1.0,370.0,,,,,12374
rbw25449,3.1856957,50.8114829,Sale,225000,Appartment,Flat,47432,8560,1963.0,New,80.0,2.0,1.0,False,,,On contract,West vlaanderen,Brugstraat,66.0,,,,,,,12375
rbw25450,3.3051348,50.8259923,Sale,449000,House,House,47432,8530,,Excellent,150.0,3.0,1.0,False,,False,,West vlaanderen,Luipaardstraat,97.0,,811.0,,460.0,,,12376
rbw25447,3.4080008,50.7474474,Sale,389000,House,House,47432,8580,2013.0,Excellent,160.0,4.0,1.0,False,,False,,West vlaanderen,Amelbergastraat,15.0,1.0,390.0,,,,,12377
rbw25448,3.306197,50.8597382,Sale,380000,Appartment,Penthouse,47432,8530,2024.0,New,133.0,3.0,1.0,False,62.0,False,,West vlaanderen,Overleiestraat Harelbeke,,,,,,,,12378
rbw25564,3.1594468,51.1075947,Sale,398800,House,House,45333,8210,1992.0,Normal,166.0,3.0,1.0,,,False,On contract,West vlaanderen,Lanestraat,22.0,,573.0,,250.0,,,12379
vbe36542,3.162282,50.7863333,Sale,152000,Appartment,Flat,46014,8930,1990.0,Normal,88.0,2.0,1.0,True,,False,On contract,West vlaanderen,Kasteeldreef,1.0,1.0,,,,True,,12380
rbw25566,3.1716514,50.8064043,Sale,249000,Appartment,Flat,43419,8560,2019.0,,92.0,2.0,,False,,,,West vlaanderen,Menenstraat,116.0,1.0,,,,False,,12381
rbw25602,3.421683,50.888727,Sale,514000,House,House,47430,8790,1939.0,Fully renovated,150.0,3.0,1.0,False,,False,Immediately,West vlaanderen,René Sabbestraat,11.0,,235.0,,,,True,12382
rbw25375,2.6409844,51.1230973,Sale,219000,Appartment,Flat,32637,8670,1977.0,Normal,47.0,1.0,1.0,True,,,,West vlaanderen,Joststraat,30.0,,,,,,,12383
rbw25356,3.390903,51.0434327,Sale,249000,House,House,39147,8755,1952.0,,247.0,4.0,1.0,False,,,On contract,West vlaanderen,Kloosterstraat,88.0,1.0,197.0,,,True,,12384
rbw25422,3.1159732,50.7974097,Sale,269000,Appartment,Flat,42653,8930,2021.0,Normal,82.0,2.0,1.0,True,13.0,False,,West vlaanderen,Kunstenstraat,1.0,1.0,,,,,,12385
rbw25400,2.63732,51.11566,Sale,365000,Appartment,Flat,45415,8670,,Normal,156.0,3.0,2.0,False,,False,Immediately,West vlaanderen,Albert Bliecklaan,9.0,,,,,False,,12386
vbe36400,3.4098713,50.9034885,Sale,429000,House,Villa,45610,8793,1999.0,Excellent,155.0,3.0,1.0,False,320.0,False,On contract,West vlaanderen,,,1.0,615.0,,320.0,False,,12387
rbw25380,2.7335864,51.142134,Sale,249000,Appartment,Flat,42618,8620,2002.0,Normal,52.0,1.0,1.0,True,,,,West vlaanderen,Albert I laan,75.0,,,,,,,12388
rbw25373,3.3280321,51.0010504,Sale,229000,House,House,40075,8700,,To renovate,185.0,4.0,1.0,False,,,,West vlaanderen,Tramstraat,15.0,,119.0,,,,,12389
rbw25421,3.2369097,51.2767959,Sale,375000,House,House,42653,8380,,Normal,154.0,2.0,1.0,False,70.0,False,,West vlaanderen,Damse Steenweg,64.0,,346.0,,250.0,,,12390
rbw25358,2.8839529,51.0578926,Sale,187000,House,House,28578,8600,1970.0,,138.0,3.0,1.0,False,,,On contract,West vlaanderen,Hendrik Consciencestraat,30.0,1.0,296.0,,,False,,12391
vbe36278,3.1849946,50.7946478,Sale,299000,House,House,46014,8930,,Excellent,186.0,4.0,2.0,False,,False,On contract,West vlaanderen,,,,302.0,,195.0,,,12392
rbw25374,2.6148532,51.1129699,Sale,179000,Appartment,FlatStudio,40529,8670,,To be renovated,30.0,0.0,1.0,True,,True,,West vlaanderen,Zeedijk,66.0,,,,,,,12393
rbw25423,3.2046357,50.9100937,Sale,445000,House,House,42653,8870,2001.0,Excellent,180.0,4.0,1.0,False,50.0,False,,West vlaanderen,Odiel Spruyttestraat,18.0,,579.0,,,,,12394
rbw25377,2.595192,51.1051487,Sale,439000,Appartment,Flat,42619,8660,,Fully renovated,73.0,2.0,1.0,True,,True,,West vlaanderen,Zeedijk,90.0,,,,,,,12395
rbw25420,2.9181319,51.2290437,Sale,259500,House,House,42653,8400,1930.0,Normal,197.0,3.0,2.0,False,,False,,West vlaanderen,Jozef II-straat,22.0,,51.0,,,,,12396
rbw25384,3.2879259,51.3385567,Sale,450000,Appartment,Flat,32719,8300,1979.0,Fully renovated,84.0,2.0,1.0,True,,False,On contract,West vlaanderen,Nieuwstraat,2.0,,,92.0,,,,12397
rbw25376,2.5764533,51.0976012,Sale,239000,Appartment,Flat,42619,8660,1977.0,Normal,77.0,2.0,1.0,True,,,,West vlaanderen,Dynastielaan,22.0,,,,,,,12398
rbw25370,2.5916317,51.0957898,Sale,419000,House,House,42619,8660,,To be renovated,372.0,6.0,2.0,False,,,,West vlaanderen,Kasteelstraat,86.0,,217.0,,,,,12399
rbw25427,2.641145,51.1220433,Sale,249000,Appartment,Flat,42619,8670,1967.0,Normal,75.0,2.0,1.0,True,,False,,West vlaanderen,Fafchampstraat,24.0,1.0,,,,,,12400
rbw25403,3.03284,51.27348,Sale,1200000,Appartment,Flat,45415,8420,,Normal,204.0,1.0,1.0,False,,False,Immediately,West vlaanderen,Maria-Hendrikalaan,2.0,,,,,False,,12401
rbw25402,2.6407012,51.1228461,Sale,235000,Appartment,Flat,45557,8670,,,54.0,1.0,1.0,,,True,,West vlaanderen,Gaston Lejeunestraat,7.0,,,,,,,12402
rbw25215,2.869435,51.2091205,Sale,649000,House,House,40916,8400,2021.0,,148.0,3.0,2.0,,,,,West vlaanderen,Ter Streeppad,51.0,,170.0,,,True,,12403
rbw25207,3.2373323,51.2094865,Sale,350000,House,House,39262,8000,,,138.0,3.0,1.0,,,,,West vlaanderen,Vuldersstraat,69.0,,75.0,,,,,12404
rbw24843,3.0453899,51.1597289,Sale,320000,House,House,38339,8480,2004.0,,145.0,3.0,1.0,,,,,West vlaanderen,,,1.0,177.0,,,,,12405
rbw24803,3.1892142,50.9140243,Sale,389000,House,House,42653,8870,1979.0,Excellent,172.0,3.0,1.0,False,30.0,False,On contract,West vlaanderen,Esdoornstraat,34.0,1.0,716.0,,450.0,,,12406
rbw24842,3.1327685,51.3123743,Sale,317500,Appartment,Flat,38339,8370,2022.0,,110.0,2.0,2.0,True,,,,West vlaanderen,,,,,,,,,12407
rbw24980,2.869372,51.0002459,Sale,219000,House,Bungalow,42365,8600,1970.0,To be renovated,246.0,3.0,1.0,,,,,West vlaanderen,Woumenweg,256.0,1.0,540.0,,,,,12408
rbw25229,3.2055679,51.0936014,Sale,315000,House,House,39730,8020,,,,4.0,1.0,,,,,West vlaanderen,Torhoutsestraat,39.0,1.0,336.0,,,,,12409
rbw25218,3.3400208,51.1683875,Sale,225000,House,House,38145,8730,,,170.0,4.0,1.0,,,,,West vlaanderen,Knesselarestraat,20.0,,250.0,,,,,12410
rbw24793,2.6374225,51.1151107,Sale,169000,Appartment,Flat,39575,8670,,Normal,65.0,1.0,1.0,,15.0,,On contract,West vlaanderen,Jaak van Buggenhoutlaan,16.0,,,,60.0,,,12411
rbw25125,2.7779143,51.1697856,Sale,92000,Appartment,Flat,45725,8434,,,,,,True,,True,,West vlaanderen,Henri-Jaspaarlaan,178.0,,,,,,,12412
rbw24820,3.00473,51.18452,Sale,348500,House,House,30482,8460,,,133.0,3.0,,,,,,West vlaanderen,Oude Brugseweg,11.0,,231.0,,,,,12413
rbw24844,3.1029059,50.9602575,Sale,520000,House,Villa,43081,8800,1992.0,,430.0,5.0,1.0,,,,,West vlaanderen,Hoogleedsesteenweg,340.0,2.0,1196.0,,,,,12414
rbw24994,2.8969959,50.9725581,Sale,649000,House,House,45800,8650,,New,250.0,4.0,1.0,,,,,West vlaanderen,Zuid Torhoutstraat,27.0,1.0,574.0,,,,,12415
rbw25341,3.0664724,50.8969325,Sale,265000,House,House,43419,8890,1977.0,,161.0,3.0,,False,,,,West vlaanderen,Grimmertingelaan,2.0,1.0,138.0,,,False,,12416
rbw24848,2.7338947,51.1382436,Sale,475000,House,Villa,32639,8620,1987.0,To be renovated,180.0,4.0,2.0,,,,,West vlaanderen,Pemenhoek,82.0,1.0,600.0,,,,,12417
rbw24846,3.0291018,51.2772556,Sale,440000,Appartment,Flat,31774,8620,1950.0,Excellent,55.0,2.0,1.0,True,,True,,West vlaanderen,Leopoldplein,3.0,,,,,,,12418
rbw24983,3.037167,50.9626552,Sale,239000,House,House,42365,8840,1960.0,To be renovated,237.0,3.0,1.0,,,,,West vlaanderen,Sint Jansstraat,197.0,1.0,1010.0,,,,,12419
rbw24850,2.6186933,51.1146758,Sale,495000,Appartment,Flat,32639,8670,1988.0,To be renovated,109.0,3.0,2.0,True,,,,West vlaanderen,Zeedijk,101.0,,,,,True,,12420
rbw25083,2.9974451,51.0285565,Sale,649000,House,House,39984,8610,2006.0,,276.0,3.0,1.0,,,,,West vlaanderen,Afspanning,9.0,1.0,663.0,,,,,12421
rbw24728,2.8716118,50.8585645,Sale,645000,House,House,43419,8900,2013.0,,312.0,3.0,,True,,,,West vlaanderen,Kunstenlaan,12.0,1.0,362.0,,,False,,12423
rbw24766,3.2402162,51.3353374,Sale,345000,Appartment,Flat,44690,8301,1967.0,Fully renovated,80.0,2.0,1.0,False,,False,On contract,West vlaanderen,Albrecht Rodenbachstraat,12.0,1.0,,,,,,12424
rwc42813,2.9471992,51.2387151,Sale,309000,House,House,43088,8450,1931.0,Fully renovated,189.0,3.0,1.0,,30.0,,From 15/09/2026,West vlaanderen,Groenendijkstraat,125.0,,132.0,,,,,12425
rwc42817,3.2544893,51.1929582,Sale,80000,Appartment,GroundFloor,43088,8310,1970.0,Normal,55.0,1.0,1.0,,5.0,,On contract,West vlaanderen,Daverlostraat,170.0,,,,,,,12426
vbe36046,50.9387847,3.1451697,Sale,675000,House,House,45610,8800,2019.0,Normal,154.0,3.0,1.0,False,,False,On contract,West vlaanderen,,,1.0,1240.0,,,False,,12427
rbw24738,3.193472,51.2086115,Sale,789000,House,House,33563,8200,,,206.0,5.0,2.0,False,,,On contract,West vlaanderen,Noordbruggestraat,17.0,1.0,729.0,,,False,,12428
rbw24787,3.391071,50.9098666,Sale,325000,Appartment,Flat,47430,8710,2023.0,New,128.0,2.0,1.0,True,7.0,False,On contract,West vlaanderen,Sint-Bavostraat,1.0,,,,,,,12429
rbw24730,3.0283128,50.832865,Sale,499000,House,House,43419,8980,1930.0,,169.0,,,False,,,,West vlaanderen,Oude Hondstraat,18.0,,6907.0,,,False,,12430
rbw24748,3.4157079,51.0014228,Sale,498000,House,House,39147,8700,1930.0,,179.0,3.0,1.0,False,,,On contract,West vlaanderen,Neringenstraat,53.0,,470.0,,,False,,12431
rbw24747,3.3409665,51.0337809,Sale,329000,House,House,39147,8700,2007.0,,144.0,3.0,1.0,False,,,On contract,West vlaanderen,Kronkelbeekstraat,25.0,,318.0,,,False,,12432
rbw24767,3.2584628,51.3442443,Sale,598000,Appartment,Flat,44690,8300,1977.0,Excellent,88.0,2.0,1.0,True,6.0,False,On contract,West vlaanderen,Duinbergenlaan,113.0,,,,,,,12433
rbw24768,3.30135,51.3124571,Sale,695000,House,Villa,44690,8300,2008.0,Excellent,196.0,3.0,1.0,,95.0,False,,West vlaanderen,Dorpsstraat,131.0,1.0,504.0,,75.0,,,12434
rbw24739,3.2139932,51.2175756,Sale,319000,House,House,33563,8000,,,164.0,4.0,,False,,,On contract,West vlaanderen,Houthulststraat,10.0,,114.0,,,False,,12435
rbw24761,3.1793237,51.1973562,Sale,297000,Appartment,Flat,42653,8200,1969.0,Normal,104.0,2.0,1.0,True,8.0,False,On contract,West vlaanderen,Pastoriestraat,1.0,1.0,,,,,,12436
rbw24791,2.9295195,51.2031289,Sale,499000,House,House,42653,8400,2016.0,Excellent,202.0,4.0,1.0,False,10.0,False,On contract,West vlaanderen,Putterstraat,3.0,1.0,192.0,,90.0,,,12437
rbw24790,3.2339337,50.88524,Sale,550000,House,House,42653,8860,1981.0,Normal,333.0,5.0,2.0,False,60.0,False,On contract,West vlaanderen,Winkelsestraat,27.0,1.0,1007.0,,500.0,,,12438
rbw24786,3.391071,50.9098666,Sale,299000,Appartment,Flat,47430,8710,2023.0,New,121.0,2.0,1.0,True,11.0,False,On contract,West vlaanderen,Sint-Bavostraat,1.0,,,,,,,12439
rbw24758,3.0868183,50.9726367,Sale,475000,House,House,31257,8830,1978.0,,159.0,3.0,1.0,False,,,,West vlaanderen,Roeselarestraat,89.0,2.0,1748.0,,,False,,12440
rbw24729,3.0417911,50.7806525,Sale,199000,House,House,43419,8940,1874.0,,200.0,4.0,1.0,False,,,,West vlaanderen,Duivenstraat,36.0,1.0,130.0,,,False,,12441
rbw24788,3.391071,50.9098666,Sale,315000,Appartment,Flat,47430,8710,2023.0,New,129.0,2.0,1.0,True,7.0,False,On contract,West vlaanderen,Sint-Bavostraat,1.0,1.0,,,,,,12442
rbw24693,2.9204586,51.232121,Sale,449000,House,MixedBuilding,45557,8400,,Normal,325.0,4.0,3.0,,,,,West vlaanderen,Dwarsstraat,8.0,,,,,,,12443
rbw24551,3.2534652,50.9915828,Sale,795000,House,Villa,39147,8740,1987.0,,269.0,4.0,1.0,False,,,,West vlaanderen,Nijverheidsstraat,2.0,,2378.0,,,False,,12444
rbw24641,2.9809796,51.2357846,Sale,226000,Appartment,Flat,45557,8450,,,70.0,1.0,1.0,,8.0,,,West vlaanderen,,,,,,,,,12445
rbw24499,2.6315302,51.1198368,Sale,345000,Appartment,Flat,32639,8670,1954.0,Excellent,92.0,2.0,2.0,True,,,,West vlaanderen,Zeedijk,275.0,,,,,,,12446
rbw24547,3.2255807,51.2081357,Sale,275000,Appartment,Flat,31633,8000,1990.0,,88.0,2.0,,False,6.0,,,West vlaanderen,Kartuizerinnenstraat,,,,,,False,,12447
rbw24602,3.2806029,50.8165738,Sale,295000,Appartment,Flat,47432,8500,1975.0,Excellent,95.0,2.0,1.0,False,,False,On contract,West vlaanderen,Burgemeester Gillonlaan,115.0,1.0,,,300.0,,,12448
rwc42812,2.9386828,50.8080926,Sale,129000,House,House,40521,8902,1930.0,To be renovated,110.0,2.0,1.0,False,,,On contract,West vlaanderen,Komenseweg,140.0,,422.0,,,,,12449
rbw24613,2.5925495,51.0970603,Sale,329000,House,House,42619,8660,,To be renovated,244.0,5.0,3.0,False,,False,,West vlaanderen,Brouwersstraat,34.0,,115.0,,,,,12450
rbw24598,3.2622001,50.8369113,Sale,269000,Appartment,Duplex,47432,8500,,Excellent,142.0,3.0,1.0,False,,,On contract,West vlaanderen,Brugsesteenweg,30.0,,,,,,,12451
rbw24526,2.6886106,51.1198056,Sale,628262,House,House,30482,8670,,,164.0,3.0,,,,,,West vlaanderen,Polderstraat,62.0,,656.0,,,,,12452
rbw24597,3.4393626,50.8474862,Sale,369000,House,House,47430,8570,2025.0,New,165.0,3.0,1.0,False,,False,On contract,West vlaanderen,Vichtsesteenweg,161.0,,306.0,,,,,12453
rbw24559,2.749913,51.1279212,Sale,444000,House,House,42618,8620,1930.0,Fully renovated,317.0,5.0,3.0,False,,False,,West vlaanderen,Onze Lieve Vrouwstraat,23.0,,152.0,,,,,12454
rbw24592,50.9387847,3.1451697,Sale,199500,Appartment,Flat,47430,8800,1978.0,Normal,108.0,3.0,1.0,True,,False,On contract,West vlaanderen,,,,,,,,,12455
rbw24527,3.34074,51.14276,Sale,369521,House,House,30482,8730,,,136.0,3.0,,,,,,West vlaanderen,Beernemstraat,27.0,,241.0,,,,,12456
rbw24612,3.4495607,50.8939759,Sale,289000,House,House,42653,8790,,To renovate,193.0,3.0,1.0,False,10.0,False,On contract,West vlaanderen,Jagersstraat,21.0,1.0,463.0,,250.0,,,12457
rbw24595,3.4411168,50.7777987,Sale,139000,Appartment,Flat,47430,8580,2005.0,Normal,75.0,1.0,1.0,True,,False,Immediately,West vlaanderen,Driesstraat,2.0,,,,,,,12458
rbw24506,3.359475,51.279791,Sale,307000,House,House,28825,8340,,Excellent,,2.0,1.0,,,,,West vlaanderen,Hoogstraat,56.0,,515.0,,,,,12459
rbw24600,3.3966568,50.7682739,Sale,299500,House,House,47432,8552,1959.0,Excellent,157.0,5.0,1.0,False,,False,On contract,West vlaanderen,Ter Moude,16.0,,161.0,,500.0,,,12460
rbw24610,3.1338531,50.9541226,Sale,269000,House,House,42653,8800,,Excellent,160.0,3.0,1.0,False,16.0,False,On contract,West vlaanderen,Eksaardestraat,41.0,,206.0,,152.0,,,12461
rbw24562,2.7787398,51.1723585,Sale,175000,Appartment,Flat,38209,8434,1977.0,Normal,43.0,1.0,1.0,True,2.0,True,On contract,West vlaanderen,Zeedijk,355.0,,,,,,,12462
rbw24498,2.6871201,51.1337392,Sale,695000,House,Villa,32639,8670,1990.0,Excellent,146.0,3.0,1.0,,,,,West vlaanderen,Cottagelaan,26.0,1.0,269.0,,,,,12463
rbw23909,2.8790891,51.2161235,Sale,217000,Appartment,Flat,45557,8400,,Normal,76.0,2.0,1.0,,7.0,False,,West vlaanderen,Raversijdestraat,19.0,,,,,,,12464
rbw23861,2.765202,51.1612072,Sale,149000,Appartment,FlatStudio,30409,8434,1999.0,,37.0,,1.0,True,5.0,True,On contract,West vlaanderen,Essex Scottishlaan,70.0,,,,,False,,12465
rbw24007,3.2354062,51.3400645,Sale,365000,Appartment,Flat,31268,8301,2003.0,,,1.0,1.0,True,,,,West vlaanderen,Vlamingstraat,73.0,,,,,,,12466
rbw24493,3.0860672,51.2995421,Sale,495000,House,House,38120,8420,,,217.0,4.0,1.0,,,,,West vlaanderen,Bredeweg,52.0,,212.0,,,,,12467
